sequence,count,common_words
own,240,own, known, shown
ber,238,gutenberg, number, numbers
eri,237,period, characteristic, experience
app,235,appears, appear, appeared
gre,233,great, greatest, agreement
ore,232,more, before, therefore
oul,232,would, could, should
mor,231,more, moral, morality
sen,231,sense, sent, present
hei,231,their, blenheim, height
ort,230,opportunity, fortune, fortunes
sel,230,himself, itself, themselves
ast,227,taste, last, tastes
cte,225,character, characteristic, characters
out,225,out, without, about
rac,223,character, characteristic, characters
rie,222,friend, friends, friendship
pos,221,position, possible, composition
ese,221,these, present, represented
nti,220,entirely, invention, sentiment
use,219,house, because, use
uld,219,would, could, should
han,218,than, hand, hands
ome,218,some, come, women
cal,218,political, called, classical
ame,217,same, name, parliament
eir,217,their, heirs, theirs
ato,215,spectator, cato, cato's
ele,212,steele, electronic, steele's
ral,211,natural, general, several
les,210,principles, charles, doubtless
ces,210,success, circumstances, necessary
gen,209,genius, general, gentleman
ose,208,those, whose, composed
ant,208,want, gallantry, romantic
nes,208,lines, business, scenes
ery,207,very, every, raillery
you,206,you, your, young
des,206,design, described, describing
eas,205,reason, ideas, pleasure
inc,202,principles, since, instincts
ard,202,afterwards, towards, regarded
sio,202,occasion, expression, passion
bee,202,been, bees
its,202,its, itself, merits
rin,200,principles, during, principle
tle,199,tatler, little, gentleman
ned,199,turned, returned, mentioned
ime,199,time, sometimes, sentiment
lic,198,public, license, publication
lis,198,english, published, publishing
rou,197,through, brought, marlborough
uch,197,such, much, duchess
hen,196,when, then, hence
hin,196,nothing, think, things
ple,195,principles, people, pleasure
ice,194,office, license, services
ins,194,against, inspired, instincts
pla,193,play, place, plays
din,192,according, finding, ordinary
ssi,192,possible, classical, expression
ass,191,passed, class, classes
ara,189,character, characteristic, characters
rec,189,received, record, direction
ner,188,manners, manner, general
min,187,mind, ministry, minds
ust,186,must, just, justice
ien,186,friend, friends, audience
eme,186,seemed, agreement, gentlemen
lin,185,lines, feeling, feelings
ene,183,general, generally, scenes
whe,182,when, where, whether
omp,180,composition, composed, company
mon,179,among, common, rosamond
kin,179,king, kind, making
cri,178,criticism, critic, described
bli,177,public, published, obliged
ire,176,entirely, satire, required
ope,175,pope, pope's, proper
den,175,dryden, evidence, correspondence
ont,175,continued, contemporary, contempt
pea,174,appears, appear, appeared
ost,173,most, almost, lost
wri,173,written, writers, writer
tim,173,time, sometimes, sentiment
ded,172,regarded, intended, provided
ead,172,reader, read, readers
lat,172,latter, translation, latin
elf,171,himself, itself, herself
tes,170,states, greatest, writes
atu,169,nature, natural, literature
ert,168,certain, certainly, entertainment
iou,168,various, religious, serious
ali,167,halifax, italian, morality
ens,166,sense, license, expense
ise,166,praise, raised, rise
orm,165,form, performance, information
tai,165,certain, certainly, obtain
fte,164,after, afterwards, often
ary,164,literary, secretary, ordinary
ree,164,three, agreement, breeding
lan,163,england, language, gallantry
ran,162,translation, appearance, france
ute,161,gutenberg, distributed, contributed
tan,161,acquaintance, circumstances, standard
unt,161,country, account, countess
cen,160,century, license, scenes
ffe,159,different, coffee, effect
sho,159,should, shown, show
ser,158,services, preserved, observed
cta,157,spectator, spectator's, spectators
ays,157,says, always, days
sse,156,passed, classes, addressed
ini,156,opinion, ministry, finished
hem,156,them, themselves, vehement
ntr,156,country, gallantry, contributed
sin,156,since, business, rising
ade,155,made, reader, readers
ven,155,even, invention, given
how,155,however, how, shown
hey,154,they, southey
sto,154,restoration, history, story
led,154,called, knowledge, led
cat,153,cato, publication, education
att,152,latter, matter, attack
owe,152,however, power, showed
ong,152,among, long, longer
see,151,seems, see, seemed
jec,150,project, subject, subjects
ngl,150,english, england, accordingly
eli,150,feeling, believe, religious
rep,149,reputation, represented, report
ubl,149,public, published, publishing
she,149,published, she, distinguished
ign,149,design, reign, foreign
let,148,letter, letters, pamphlet
nst,148,against, instincts, instead
ake,148,make, take, taken
lle,146,called, intellectual, filled
ved,146,received, derived, preserved
lea,145,pleasure, leave, pleased
tee,145,steele, eighteenth, steele's
nta,145,acquaintance, containing, contained
ren,145,french, different, apparently
ett,144,letter, letters, better
fic,144,office, official, sufficient
rio,144,period, various, serious
nts,143,sentiments, points, judgments
sit,143,position, composition, disposition
med,143,seemed, performed, formed
ork,142,work, works, worked
pri,142,principles, principle, printed
ici,142,criticism, criticisms, official
ora,141,restoration, moral, morality
suc,141,such, success, succession
pub,140,public, published, publishing
war,140,afterwards, towards, war
ses,140,verses, classes, houses
fin,140,find, fine, finding
mpl,139,example, employment, comply
ace,139,place, grace, peace
hes,138,these, highest, duchess
old,137,old, told, freeholder
aft,137,after, afterwards, shaftesbury
tri,136,distributed, contributed, distribution
lly,136,generally, naturally, equally
ita,135,italy, italian, puritan
mse,135,himself, themselves
rti,135,particular, parties, portion
eel,134,steele, feeling, feelings
ris,133,characteristic, rising, christian
acc,133,account, according, accepted
ina,132,imagination, ordinary, original
ual,132,usual, equally, equal
eng,131,english, england, englishman
mat,130,matter, information, dramatic
ely,130,scarcely, entirely, merely
ook,129,look, book, took
nse,129,sense, license, consequence
ond,129,second, correspondence, london
ape,129,paper, papers, newspaper
ann,128,manners, manner, cannot
poe,128,poet, poets, poem
ppe,128,appears, appear, appeared
low,128,following, fellow, follows
ans,127,translation, means, puritans
now,127,now, know, known
gra,126,paragraph, grave, grace
hed,126,published, distinguished, finished
say,126,says, say, essay
pon,125,upon, correspondence, thereupon
lar,124,particular, large, regular
ile,124,while, prevailed, boileau
ari,123,various, variety, contemporaries
uri,123,during, puritan, puritans
edi,122,edition, breeding, credit
mar,122,marlborough, mark, remarks
oli,122,political, catholic, polite
arl,122,charles, early, parliament
qua,122,acquaintance, equally, equal
shi,122,fashion, friendship, fashionable
ref,122,therefore, refund, preface
nis,122,dennis, ministry, finished
wou,122,would, wound, wou'd
som,122,some, sometimes, something
cor,121,according, correspondence, accordingly
cie,121,society, ancient, sufficient
fou,121,found, foundation, four
has,120,has, chase, purchase
dea,120,death, ideas, idea
lig,120,religious, intelligence, religion
mos,119,most, almost, atmosphere
rst,119,first, understand, bickerstaff
por,119,opportunity, report, support
itt,119,written, little, witty
wil,118,will, william, will's
rse,118,course, verses, verse
nly,118,only, certainly, plainly
ful,117,full, delightful, powerful
fer,117,different, offered, offer
eem,117,seems, seemed, agreement
tro,116,electronic, strong, strongly
ial,116,social, official, dialogue
lif,115,life, halifax, qualified
tru,115,true, truth, instrument
tre,115,treated, theatre, treatment
ret,115,secretary, return, returned
sha,114,shall, shakespeare, share
cia,114,social, associated, official
ona,114,fashionable, donations, personal
mbe,113,number, numbers, remember
ece,113,received, necessary, piece
erv,113,services, preserved, observed
equ,113,equally, equal, consequence
rds,112,afterwards, towards, words
lay,112,play, plays, macaulay
irs,112,first, affairs, airs
ood,112,good, stood, boyhood
nsi,112,considered, considerable, consists
rib,111,described, describing, distributed
nto,111,into, lintot, intolerable
pen,111,spence, open, spence's
wha,110,what, whatever, somewhat
ims,110,himself, claims, maxims
nds,109,friends, friendship, hands
tie,109,parties, opportunities, qualities
pap,109,paper, papers, newspaper
fir,109,first, confirmed, fire
tiv,108,motive, narrative, representative
nci,108,principles, ancient, principle
try,108,country, poetry, ministry
que,108,queen, consequence, question
tly,108,greatly, partly, sufficiently
nin,108,learning, containing, morning
lia,107,italian, parliament, william
hor,107,author, authority, authors
ori,107,authority, original, tories
hil,107,while, philips, philosophy
nne,107,manners, manner, anne's
ath,107,death, rather, father
ied,107,died, married, carried
rel,106,entirely, religious, religion
can,106,can, cannot, anglican
urn,105,return, turned, turn
ars,105,years, appears, wars
eal,105,real, really, ideal
ema,105,gentleman, female, remarks
imp,105,simplicity, impulse, impossible
mer,105,merits, former, mere
ian,105,italian, guardian, christian
emp,104,temper, employment, contemporary
rem,104,remarks, remember, remarkable
mus,104,must, music, amusement
ndi,104,finding, individual, indignation
omm,104,common, commercial, commons
erg,103,gutenberg, clergy, clergyman
uth,103,author, truth, authority
vin,103,having, living, leaving
oet,103,poet, poets, poetry
hea,103,heard, theatre, head
exp,103,experience, expression, expressed
off,103,office, coffee, off
ron,102,electronic, strong, strongly
sid,102,side, considered, considerable
nge,102,longer, angel, change
ves,102,themselves, gives, lives
sur,102,pleasure, pleasures, sure
wel,102,well, twelve, dwell
nal,101,personal, original, journal
cul,101,particular, ridiculous, ridicule
uti,101,revolution, execution, institutions
oll,100,following, collier, follows
qui,100,required, acquired, quite
soc,100,society, social, associated
thr,99,through, three, throne
ger,99,roger, longer, stronger
ula,99,particular, macaulay, regular
ili,99,philips, iliad, familiar
aid,98,said, paid, laid
oci,98,society, social, associated
iet,98,society, variety, piety
tem,98,temper, system, contemporary
lec,98,electronic, intellectual, collection
tas,98,taste, task, tastes
hig,98,whig, high, whigs
esi,98,design, besides, desire
fre,97,french, freeholder, free
new,97,new, news, newspaper
lie,97,believe, collier, lieutenant
ler,97,tatler, clergy, clergyman
ntl,97,gentleman, gentlemen, sufficiently
hos,97,those, whose, chosen
ura,97,natural, naturally, favourable
ang,96,language, angel, change
hol,96,whole, freeholder, scholar
spi,96,spirit, spite, inspired
upo,96,upon, thereupon, whereupon
lli,95,intelligence, william, collier
hap,95,perhaps, chapter, happy
rag,95,tragedy, paragraph, rage
hal,95,shall, halifax, half
roj,94,project, projection, projects
ety,94,society, variety, safety
duc,94,produced, conduct, produce
rov,94,prove, provided, proved
eed,94,indeed, breeding, freedom
usi,94,business, music, confusion
aut,93,author, authority, beauty
ote,93,wrote, notes, anecdotes
pop,93,pope, pope's, popular
ife,93,life, wife, lifetime
rtu,93,virtue, opportunity, fortune
cre,93,secretary, credit, created
ced,93,produced, forced, advanced
oje,92,project, projection, projects
eco,92,second, become, record
ged,92,tragedy, obliged, tragedies
osi,92,position, composition, disposition
che,92,reached, wycherley, duchess
scr,91,described, describing, description
tal,91,italy, italian, tale
llo,91,following, fellow, follows
rai,91,praise, raised, portrait
esp,91,correspondence, shakespeare, respect
vid,90,evidence, provided, provide
ffi,90,office, official, sufficient
nbe,89,gutenberg, unbeliever, unbecoming
ase,89,case, pleased, phrase
chi,89,chief, archive, chiefly
ton,89,milton, tonson, tone
rta,89,certain, certainly, entertainment
ppo,89,opportunity, supposed, support
enb,88,gutenberg, swedenborgian, denbighshire
onl,88,only, online, commonly
efo,88,before, therefore, reformation
als,88,also, false, morals
cco,88,account, according, accordingly
gut,87,gutenberg, gutters
may,87,may
gli,87,english, englishman, anglican
fri,87,friend, friends, friendship
cla,87,class, classes, classical
ole,86,whole, violence, violent
las,86,last, class, classes
ory,86,tory, history, story
gin,85,imagination, original, imaginative
onc,85,once, conception, conclude
inf,85,influence, information, informed
kno,85,know, known, knowledge
sec,85,second, secretary, section
bet,85,between, better, elizabethan
rce,84,scarcely, forced, perception
dra,84,drama, dramatic, drawn
ems,84,seems, themselves, poems
sai,83,said, saints, versailles
rdi,83,according, ordinary, accordingly
fec,83,effect, perfection, affection
ach,83,each, reached, breach
rev,83,revolution, prevailed, congreve
dit,82,edition, credit, traditions
nit,82,united, opportunity, opportunities
arr,82,married, narrative, carried
ani,82,meaning, puritanism, companion
mis,82,permission, miss, mistress
icu,82,particular, ridiculous, ridicule
til,82,till, still, fertile
ike,82,like, likewise, dislike
way,81,way, always, away
mad,81,made, mademoiselle, mad
ern,81,modern, government, eternal
tel,81,intelligence, tell, intellectual
rde,81,order, regarded, afforded
emb,80,remember, member, december
lon,80,long, london, longer
sir,80,sir, desire, desired
abo,80,about, above, elaborate
ngs,80,things, feelings, writings
eig,80,reign, eighteenth, foreign
ein,80,being, vein, wherein
too,80,too, took, undertook
lik,80,like, likewise, dislike
eni,79,genius, ingenious, denied
pin,79,opinion, opinions, keeping
mou,79,humour, famous, amount
ors,79,authors, actors, predecessors
len,79,violence, violent, magdalen
rch,78,church, archive, march
mes,78,sometimes, times, volumes
aus,78,because, cause, caused
tag,78,stage, montague, advantage
bes,78,best, besides, describes
cce,78,success, accepted, access
urs,78,course, hours, discourse
pol,78,political, polite, policy
fee,78,coffee, feeling, feelings
sam,78,same, rosamond, causam
lac,77,place, places, placed
rar,77,literary, contemporary, contemporaries
sat,77,satire, conversation, satisfaction
muc,77,much, insomuch
erm,76,terms, permission, preferment
ges,76,passages, pages, judges
arc,76,scarcely, archive, march
rig,76,right, copyright, original
mil,76,milton, family, familiar
cer,76,certain, certainly, sincere
cau,76,because, cause, macaulay
amo,76,among, famous, rosamond
die,76,audience, died, tragedies
sig,76,design, signed, designed
ima,75,imagination, imaginative, intimate
sup,75,supposed, support, suppose
car,75,scarcely, care, carried
nve,75,conversation, invention, invested
nio,75,opinion, opinions, ingenious
mpo,75,composition, composed, contemporary
opi,75,opinion, copies, opinions
fac,75,fact, face, satisfaction
vol,74,revolution, volume, vol
orr,74,correspondence, corruption, corrupt
mpa,74,company, campaign, companion
pas,74,passed, passage, passion
ept,74,accepted, except, perception
eac,74,each, peace, reached
mak,74,make, making, makes
goo,74,good, dragoons, goodman
rth,73,forth, nevertheless, worth
mag,73,imagination, magdalen, imaginative
uni,73,united, opportunity, opportunities
riv,73,derived, rival, private
avo,73,favour, endeavour, favourable
isi,73,rising, visit, arising
ism,73,criticism, criticisms, puritanism
esc,73,described, describing, description
rop,73,proper, property, europe
rty,73,party, liberty, property
ifi,73,qualified, gratified, scientific
isc,73,discourse, discovered, discuss
cur,72,secure, curious, procured
bit,72,exhibited, ambitious, jacobite
sub,72,subject, subjects, subordinate
tit,71,title, institutions, fictitious
nic,71,electronic, mechanical, nicolini
erf,71,performance, performed, powerful
uen,71,influence, consequence, frequent
eth,71,something, method, whether
uct,71,conduct, production, product
ail,70,prevailed, daily, fail
tis,70,dramatists, satisfaction, british
dic,70,ridiculous, ridicule, periodical
vel,70,travels, lively, travelling
rre,70,correspondence, correct, quarrel
ivi,70,civil, living, individual
pli,70,simplicity, accomplished, compliance
ssa,70,essay, passage, necessary
iri,69,spirit, satirist, satirical
day,69,day, days, yesterday
umb,69,number, numbers, humble
cho,68,school, choice, chosen
ick,68,tickell, tickell's, warwick
rks,68,works, remarks, marks
tak,68,take, taken, taking
ram,68,drama, dramatic, dramatists
eci,68,appreciation, special, species
iff,68,different, difficulty, difficult
cas,68,occasion, case, cast
nda,68,foundation, standard, foundations
hro,67,through, throne, thrown
don,67,donations, london, done
mit,67,limited, smith, imitation
col,67,collier, college, collection
pir,67,spirit, inspired, spirits
iss,67,permission, miss, mission
cit,67,capacity, simplicity, excite
ama,67,drama, dramatic, dramatists
dif,67,different, difficulty, difficult
rme,67,performed, formed, former
two,67,two, petworth, twofold
num,67,number, numbers, numerous
dat,66,foundation, date, dated
hum,66,humour, human, humorous
win,66,following, showing, growing
aga,66,against, again, extravagance
ict,65,picture, fictitious, fiction
tar,65,secretary, military, started
ext,65,extraordinary, next, extravagance
rma,65,performance, information, reformation
rve,65,preserved, observed, observe
tir,65,entirely, satire, satirist
agr,65,agreement, paragraph, agree
ric,64,price, satirical, panegyric
los,64,lost, close, philosophy
oss,64,possible, possessed, impossible
bou,64,about, bound, abounds
oub,64,doubt, doubtless, undoubtedly
pti,64,description, corruption, perception
dou,64,doubt, doubtless, undoubtedly
twe,64,between, twelve, twenty
wee,64,between, week, weekly
clu,63,club, including, clubs
rne,63,turned, returned, journey
hom,63,whom, thomas, home
rav,63,grave, travels, extravagance
fai,63,affairs, fair, fail
atl,63,tatler, greatly, tatlers
nev,63,never, nevertheless, whenever
val,63,rival, value, chivalry
rab,63,admirable, considerable, favourable
met,63,met, sometimes, something
lem,63,gentleman, gentlemen, element
oni,63,electronic, antagonism, reasoning
bei,63,being, plebeian
eti,63,sometimes, poetical, meeting
nou,63,honour, enough, honourable
lor,63,lord, glory, glorious
giv,62,give, gives, given
igi,62,religious, religion, original
sty,62,style, majesty, majesty's
ale,62,female, magdalen, tale
ubt,62,doubt, doubtless, undoubtedly
oti,62,motive, devotion, notice
ark,61,mark, remarks, trademark
ius,61,genius, mercurius, portius
ttl,61,little, battle, settled
vou,61,favour, endeavour, favourable
erc,61,perception, commercial, exercised
arm,61,warm, army, charming
oin,61,point, points, joined
gai,61,against, again, gain
ibi,61,ibid, describing, exhibited
urt,60,court, courtiers, courthope
ibe,60,described, describes, liberty
cke,60,tickell, tickell's, attacked
aff,60,affairs, affection, affected
reg,60,regarded, regard, regular
dec,60,december, declined, declare
tow,60,towards, town, bestowed
rod,60,produced, produce, production
iat,60,associated, appreciation, immediately
dre,60,addressed, address, children
ets,59,poets, poet's, pamphlets
avi,59,having, behaviour, leaving
spo,59,correspondence, disposition, spoken
cel,59,scarcely, celebrated, excellent
ega,59,regarded, began, regard
cep,59,accepted, except, perception
cip,59,principles, principle, principal
lai,59,plain, laid, claim
fol,59,following, follows, followed
oge,59,roger, together, altogether
lve,59,themselves, resolved, twelve
ete,59,pretended, complete, completely
bro,58,brought, brother, abroad
rot,58,wrote, brother, protestant
air,58,affairs, fair, air
ami,58,family, familiar, examiner
tun,58,opportunity, fortune, fortunes
cis,58,criticism, criticisms, exercised
itu,58,institutions, situation, constitution
sce,58,scenes, scene, scenery
ked,58,looked, worked, asked
ngu,57,language, distinguished, singular
rly,57,early, particularly, fairly
pat,57,sympathies, sympathy, patriotic
oma,57,woman, roman, domain
fie,57,qualified, field, lichfield
olu,57,revolution, volume, volumes
pai,57,paid, campaign, pains
yea,57,years, year, year's
jus,57,just, justice, justly
loo,57,look, looked, looking
sis,57,consists, assistance, basis
row,57,thrown, grow, grown
cei,56,received, perceived, perceive
cts,56,subjects, instincts, effects
liv,56,live, living, lived
ibl,56,possible, impossible, visible
asi,56,occasion, easily, basis
rge,56,charge, large, george
sol,56,resolved, sold, soldier
ibu,55,distributed, contributed, distribution
amp,55,campaign, example, pamphlet
ais,55,praise, raised, raise
aso,55,reason, reasonable, reasons
ros,55,prose, rosamond, prospect
arg,55,charge, large, arguments
boo,54,book, books, ebook
dge,54,knowledge, budgell, judge
ean,54,means, meaning, dean
bec,54,because, became, become
exc,54,except, excellent, excite
evi,54,evidence, evidently, evident
imi,54,limited, imitation, inimitable
adi,53,reading, traditions, readily
rle,53,charles, coverley, wycherley
ume,53,volume, instrument, volumes
epr,53,represented, representations, representative
irt,53,virtue, virtuous, mirth
ink,53,think, thinking, thinks
etw,53,between, betwixt, petworth
mme,53,commercial, immediately, immediate
bje,53,subject, subjects, object
wed,53,showed, bestowed, followed
cop,52,copy, copyright, copies
sco,52,discourse, discovered, scott
pte,52,chapter, accepted, adapted
nth,52,eighteenth, enthusiasm, enthusiastic
hon,52,honour, honeycomb, honourable
ull,52,full, dull, fully
agi,52,imagination, tragic, imaginative
rso,52,person, personal, persons
pur,52,purpose, puritan, puritans
poi,52,point, points, pointed
eca,52,because, became, recalls
ode,52,modern, mode, model
odu,52,produced, produce, production
kes,52,shakespeare, makes, strokes
ecu,52,execution, secure, executed
ews,52,news, newspaper, newspapers
ncl,51,inclination, including, inclined
ack,51,attack, back, attacked
ria,51,marriage, materials, material
rte,51,inserted, started, reported
mea,51,means, meaning, measure
onv,51,conversation, convinced, conveyed
pra,51,praise, praised, practice
iod,51,period, periodical, periods
upp,51,supposed, support, suppose
gla,51,england, glad, glance
put,51,reputation, put, dispute
wev,51,however
pie,51,copies, piece, pieces
ley,50,coverley, wycherley, cowley
ury,50,century, salisbury, injury
hip,50,friendship, fellowship, commissionership
gar,50,regarded, regard, garden
onf,50,confusion, confirmed, confess
ult,50,difficulty, difficult, difficulties
rri,50,married, carried, marriage
eiv,50,received, perceived, perceive
adv,50,advantage, advice, advanced
van,50,advantage, advanced, advancement
ily,49,family, daily, easily
del,49,delightful, delight, delicate
rmi,49,permission, charming, determined
mem,49,remember, member, memory
mod,49,modern, mode, model
cle,49,clergy, clear, article
ash,49,fashion, fashionable, ashamed
alt,49,altogether, health, wealth
isp,49,disposition, displayed, dispute
bot,49,both, bottom, abbots
nam,49,name, names, ornaments
efe,49,defence, defects, reference
ppr,49,appreciation, appreciate, oppressed
nso,48,johnson, johnson's, tonson
mai,48,main, domain, remained
nar,48,ordinary, extraordinary, narrative
udg,48,judgment, budgell, judge
opp,48,opportunity, opposition, opportunities
vir,48,virtue, virtuous, virgil
rad,48,trademark, traditions, gradually
vio,48,violence, violent, behaviour
far,48,far, farmer's, welfare
xpe,48,experience, expected, expense
erl,48,coverley, sunderland, wycherley
sts,48,dramatists, consists, essayists
obs,47,observed, observations, observe
inv,47,invention, involved, invested
bef,47,before, befall, beforehand
uis,47,distinguished, louis, exquisite
gro,47,ground, grow, grown
emo,47,removed, memory, memories
oro,47,marlborough, vigorous, thoroughly
oke,47,looked, strokes, bolingbroke
une,47,fortune, fortunes, june
rni,47,learning, morning, furnished
bor,47,marlborough, born, elaborate
yin,47,complying, dying, saying
sla,47,translation, translations, translated
set,46,set, settled, closets
sou,46,sound, sought, source
ovi,46,provided, provide, ovid
adm,46,admirable, admiration, admitted
dmi,46,admirable, admiration, admitted
nor,46,nor, governor, northern
sch,46,school, scholar, schools
bri,46,british, britain, bring
bel,46,believe, below, believed
umo,46,humour, humorous, rumour
gue,46,dialogue, montague, prologue
udi,46,audience, including, audiences
erw,46,afterwards, otherwise, overwhelming
owi,46,following, showing, growing
joh,45,johnson, john, johnson's
ohn,45,johnson, john, johnson's
hel,45,held, nevertheless, help
phi,45,philips, philosophy, godolphin
niu,45,genius, sempronius, sempronius'
eav,45,leave, endeavour, endeavoured
mir,45,admirable, admiration, mirth
fas,45,fashion, fashionable, fashions
mmo,45,common, immorality, commons
acq,45,acquaintance, acquainted, acquired
cqu,45,acquaintance, acquainted, acquired
ows,45,shows, follows, fellowship
eld,44,held, field, seldom
yle,44,style, styles, carlyle
fam,44,family, famous, familiar
nab,44,fashionable, reasonable, enabled
hoo,44,school, boyhood, schools
dom,44,domain, domestic, kingdom
iva,44,rival, private, chivalry
lus,44,allusion, allusions, conclusion
ipl,44,principles, principle, discipline
rei,44,reign, foreign, sovereign
abi,44,habits, habit, ability
ono,44,honour, honourable, economical
lov,44,love, loved, lover
vic,44,services, vice, service
rms,43,terms, forms, arms
ude,43,rude, included, conclude
exa,43,example, examiner, examination
orn,43,morning, born, ornaments
sca,43,scarcely, scattered, scarce
uff,43,sufficient, sufficiently, suffering
jud,43,judgment, judge, judgments
dly,43,hardly, undoubtedly, rapidly
gan,43,began, extravagance, elegance
ano,43,another, hanover, canopy
idi,43,ridiculous, ridicule, providing
eff,43,effect, effort, efforts
rof,43,profession, profits, professional
rog,43,roger, roger's, progress
did,43,did, splendid, dido
eta,43,secretary, retained, retainers
cov,43,coverley, covered, discovered
nch,43,french, staunch, melancholy
eet,43,meet, meeting, street
uce,42,produced, produce, introduced
ift,42,swift, fifty, fifth
ena,42,lieutenant, enabled, senate
mpr,42,impressed, improvement, impression
rro,42,surrounded, terror, erroneous
lue,42,influence, value, influenced
leg,42,elegance, college, elegant
tyl,42,style, styles
eak,42,speak, speaking, weakness
ucc,42,success, succession, successful
hus,42,thus, husband, enthusiasm
cam,42,became, campaign, came
uir,42,required, acquired, requirements
elv,42,themselves, twelve, ourselves
occ,42,occasion, occasions, occupied
rob,42,probably, probability, probable
def,41,defence, defects, deficient
rap,41,paragraph, biographer, rapidly
ela,41,ireland, relations, elaborate
evo,41,revolution, devotion, devoted
fav,41,favour, favourable, favourite
bse,41,observed, observations, absence
sib,41,possible, impossible, visible
gui,41,distinguished, guineas, disguise
lou,41,ridiculous, louis, jealous
ues,41,question, virtues, questions
hie,41,chief, chiefly, sympathies
bea,41,beauty, bear, beauties
bar,41,barbarous, barbarian, barbary
mpe,41,temper, compelled, recompense
tab,41,inimitable, established, table
tua,41,intellectual, situation, mutual
dem,41,trademark, condemned, demand
var,41,various, variety, varied
lls,41,tickell's, tells, will's
fel,41,fellow, felt, fell
ero,40,hero, generous, numerous
orl,40,world, morley, world's
wif,40,swift, wife, swift's
mal,40,female, small, male
kel,40,tickell, tickell's, unlikely
div,40,individual, divine, division
log,40,dialogue, astrologer, prologue
ief,40,chief, chiefly, brief
tif,40,gratified, beautiful, scientific
sic,40,music, classical, classics
ctr,40,electronic, doctrine, doctrines
cap,40,capacity, captain, capable
rvi,40,services, service, surviving
sev,40,several, seven, severe
xpr,40,expression, expressed, expressions
omi,40,comic, becoming, coming
ubj,40,subject, subjects, subjected
dia,40,guardian, dialogue, immediately
rwa,40,afterwards, forward, henceforward
nsl,40,translation, translations, translated
gua,39,language, guardian, languages
rid,39,ridiculous, ridicule, pride
