sequence,count,common_words
aj,11,majesty, majesty's, majestic
nx,11,anxious, anxiety, anxieties
tn,11,witness, correctness, shortness
yn,10,dynasty, reynolds, cynical
np,10,commonplace, unpoetical, unprincipled
lg,10,indulgence, indulged, vulgar
ko,10,cuckolded, cuckold, cuckoldry
wd,9,shrewd, dowden, crowded
gt,9,strength, length, strengthen
lc,9,calculated, welcomed, incalculable
gb,9,bolingbroke, rugby, gbnewby
cd,9,anecdotes
yh,8,boyhood, playhouse
bv,8,obviously, obvious, subversion
ml,8,hamlet, warmly, harmless
zi,8,magazines, seizing, grazing
ln,8,coolness, cheerfulness, dullness
vy,8,envy, privy, chevy
df,8,dreadful, oldfield, godfrey
pm,8,development, equipment, helpmate
aa,8,isaac, isaac's
oq,7,eloquence, coquette, soliloquy
ae,7,michael, faery, maese
ej,7,prejudices, rejected, prejudice
yw,6,anywhere, everywhere, playwright
hb,6,archbishop, neighbourhood, neighbours
xo,6,quixote, exorbitant, saxon
nw,6,commonwealth, unworthy, unwillingly
uy,6,bruy, soliloquy, buy
kl,6,weekly, quickly, rankled
xq,6,exquisite, exquisiteness
km,5,blackmore, taskmaster, workmen
ez,5,fez, montezuma, rendezvous
rj,5,serjeant, serjeant's, interjections
vu,4,vulgar, convulsion, revulsion
bm,4,submit, submitted, submission
dj,4,coadjutors, adjusted, adjustment
yb,4,anybody, conybeare, tyber
sr,4,disregard, misrepresented, disregards
xu,4,luxury, luxuries, luxuriancy
zu,3,montezuma, zurich, seizures
zy,3,dizzy, oozy, frenzy
ah,3,mahommedanism, 'allah, allah
ky,3,sky, unlucky
tb,3,football, outburst, outbreak
uv,3,juvenal, d'oeuvres, juvandi
vr,3,ev'ry, d'oeuvres
wf,3,awful, unlawful, sorrowful
pg,3,pglaf, pg
wt,2,hawthorne, growth
wp,2,cowper
sd,2,wisdom, disdain
dq,2,headquarters, quidquid
zz,2,dizzy, gazzetta
hw,2,touchwoods, southwark
yg,2,pygm, bygone
xs,2,halifax's
hd,2,withdrawn, withdraws
wk,2,hawkins, hawkins'
kf,2,thankfulness, breakfast
fs,2,sheriffs, beliefs
mt,2,warmth
bn,2,abnormal, gbnewby
hc,2,forthcoming, witchcraft
zo,2,amazon, zone
td,2,outdoes, outdated
pb,2,campbell
wb,2,newby, gbnewby
xl,1,huxley
jr,1,jr
gw,1,gwynne
mw,1,cromwell
kh,1,blockheads
oz,1,oozy
rq,1,marquis
dp,1,ridpath
zv,1,rendezvous
aq,1,itaque
tq,1,atque
hq,1,earthquake
dt,1,hundredth
cb,1,macbeth
gz,1,aurengzebe
vn,1,heav'n
nz,1,frenzy
hg,1,thoroughgoing
mf,1,discomfort
kg,1,background
uh,1,bouhours
bd,1,subdue
fn,1,stiffness
ji,1,projicit
yk,1,dykes
tx,1,txt
pd,1,updated
